Month,Year,monthyr,Custom Variable (Value 06),Sessions,Users,Pageviews,Story Visits (Goal 6 Conversion Rate),Streaming Visits (Goal 1 Conversion Rate),Streaming Event (Goal 11 Conversion Rate)
Jun,2014,Jun2014,St. Louis Public Radio,125414,80238,239822,0.705216324,0.000247181,0.076123878
Jun,2014,Jun2014,KCUR,125307,85991,222570,0.537240537,0.066045792,0.10270775
Jun,2014,Jun2014,KUER,119551,69829,233275,0.588786376,0.007201947,0.096377278
Jun,2014,Jun2014,WGBH,116030,89436,214472,0.680384383,0.001766784,0.047754891
Jun,2014,Jun2014,KUSC,113613,43129,189966,0,0.200065133,0
Jun,2014,Jun2014,WLRN,109177,81568,208646,0.662456378,0.014563507,0.14986673
Jun,2014,Jun2014,WBGO,108214,43342,283279,0.018796089,0.605790378,0
Jun,2014,Jun2014,WAMC Northeast Public Radio,107519,66954,221150,0.495605428,0.224657967,0.191984672
Jun,2014,Jun2014,WABE,103153,68644,190414,0.583007765,0.000174498,0.159122856
Jun,2014,Jun2014,WNPR,99197,72529,192887,0.76103108,0.084196095,0.097331573
Jun,2014,Jun2014,WKSU,98782,60623,168567,0.291885161,0.147496507,0
Jun,2014,Jun2014,Maine Public Broadcasting Network (MPBN),93659,49778,198307,0.337650413,0,0.005274453
Jun,2014,Jun2014,KUNC,78726,53500,152609,0.53420725,0.225224195,0.182900185
Jun,2014,Jun2014,Capital Community Broadcasting,74225,46298,132014,0.780168407,0.000431122,0
Jun,2014,Jun2014,Nashville Public Radio,73291,46131,130826,0.565185357,0.290581381,0
Jun,2014,Jun2014,KSTX,72301,47398,127316,0.541735246,0.005006846,0.178877194
Jun,2014,Jun2014,KUAZ-AM/FM,70392,42848,156463,0.191285942,0,0.082168428
Jun,2014,Jun2014,witf,69069,48345,135459,0.615775529,0.150255542,0
Jun,2014,Jun2014,WUSF Public Media,67438,47123,131269,0.818544441,4.45E-05,0.004418874
Jun,2014,Jun2014,WUWM 89.7 FM - Milwaukee Public Radio,67228,44275,140026,0.597117273,0.107514726,0.141890284
Jun,2014,Jun2014,Iowa Public Radio,67222,36957,131236,0.368049151,0.00804796,0.23147184
Jun,2014,Jun2014,WFAE,67186,44107,130018,0.518962284,0.000178609,0.213794541
Jun,2014,Jun2014,West Virginia Public Broadcasting,64686,45920,122906,0.620567047,0.11698049,0.020437189
Jun,2014,Jun2014,NET Radio,63974,50185,104171,0.253134086,0.003329478,0.000281364
Jun,2014,Jun2014,WESA,63237,43842,112389,0.601720512,0.122396698,0.149058304
Jun,2014,Jun2014,WFYI,61288,35349,128786,0.114965409,0.300711395,0.000505809
Jun,2014,Jun2014,WYPR -Your Public Radio,60888,36838,119004,0.440398765,0.164860071,0.175518986
Jun,2014,Jun2014,Nevada Public Radio,60619,42152,115633,0.370890315,0.22679358,0.009963873
Jun,2014,Jun2014,WRTI,57088,26025,134085,0.193963705,0.539763173,0.437237248
Jun,2014,Jun2014,Rhode Island Public Radio,54966,31767,107208,0.634792417,0.134737838,0.072517556
Jun,2014,Jun2014,89.9 WWNO,54832,34840,112166,0.558195944,0.254905894,0.187919463
Jun,2014,Jun2014,Boise State Public Radio,54492,40308,104032,0.701791089,0.092967775,0.105336563
Jun,2014,Jun2014,KALW,52597,35434,108629,0.528376143,0.112991235,0.156624903
Jun,2014,Jun2014,88.9 KETR,50669,40720,86616,0.693639109,0,0.009532456
Jun,2014,Jun2014,Illinois Public Media,50594,23364,94580,0.257876428,0.022413725,0
Jun,2014,Jun2014,KWSU,50010,32920,105905,0.509958008,0.00209958,0.209998
Jun,2014,Jun2014,WRVO Public Media,46206,26631,87023,0.450634117,0.233714236,0.221919231
Jun,2014,Jun2014,WXXI Public Broadcasting,44270,34128,81019,0.696363226,0.107793088,0.061983284
Jun,2014,Jun2014,WJCT,43453,35624,78834,0.762778174,0.00020712,0.05332198
Jun,2014,Jun2014,Jefferson Public Radio,41479,18244,93601,0.336146002,0.270305456,0.212493069
Jun,2014,Jun2014,Cincinnati Public Radio,41475,26771,78469,0.479083785,0.195997589,0.13005425
Jun,2014,Jun2014,South Dakota Public Broadcasting,41439,29124,226973,0.320736504,0.122541567,0.023238978
Jun,2014,Jun2014,WHRV FM,39775,20092,53910,0,0,0
Jun,2014,Jun2014,WNCW,37260,15934,86735,0.072651637,0.58733226,0.306199678
Jun,2014,Jun2014,WKAR,36859,23225,70702,0.413521799,0.003743997,0.062155783
Jun,2014,Jun2014,Wyoming Public Media,36492,22866,73069,0.53430889,2.74E-05,0.209744602
Jun,2014,Jun2014,WQED Multimedia,35313,22126,95007,0.053011639,0.087078413,0
Jun,2014,Jun2014,WBHM 90.3 Birmingham,34571,33448,38395,0.492754042,0.016458882,0
Jun,2014,Jun2014,WVTF & RADIO IQ,33707,21971,62574,0.463227223,0.087459578,0.121458451
Jun,2014,Jun2014,WUFT-FM,33189,23155,50940,0.419837898,0.002139263,0
Jun,2014,Jun2014,WDAV Classical Public Radio,30312,15045,56532,0.106921351,0.001682502,0
Jun,2014,Jun2014,MTPR,30264,15138,64265,0.369614063,0.360593444,0.328178694
Jun,2014,Jun2014,WPSU,29398,21615,62374,0.268895843,0.001292605,0.061432751
Jun,2014,Jun2014,WFSU,29091,22960,49918,0.734247705,0,0.058334193
Jun,2014,Jun2014,New England Public Radio,28244,16583,53080,0.352853703,0.396650616,0
Jun,2014,Jun2014,WNKU,27839,14744,57646,0.262042458,0.000215525,0.404109343
Jun,2014,Jun2014,South Carolina ETV Radio,27818,21514,30511,0,0.404162772,0.003163419
Jun,2014,Jun2014,WGCU,27700,17488,55767,0.419025271,0.16534296,0.124259928
Jun,2014,Jun2014,KWGS,25229,16584,50458,0.506401364,0.001625114,0.258353482
Jun,2014,Jun2014,KGOU,24977,18167,50298,0.563558474,0.1525003,0.147015254
Jun,2014,Jun2014,WKMS,24561,18291,50465,0.781971418,0.000977159,0.05850739
Jun,2014,Jun2014,Interlochen Public Radio,24354,16450,44888,0.522131888,0.10946867,0.169746243
Jun,2014,Jun2014,KLCC,23592,12544,49271,0.356943032,0.001737877,0.298321465
Jun,2014,Jun2014,KUNM,23052,14133,50222,0.333073052,0.096564289,0.233038348
Jun,2014,Jun2014,KBIA,22950,16927,45582,0.670326797,0.002091503,0.121655773
Jun,2014,Jun2014,KNAU,22934,15943,40295,0.542556902,0.000654051,0.223728961
Jun,2014,Jun2014,WMFE,22880,14692,36470,0.000131119,0.00034965,0
Jun,2014,Jun2014,KUAR,22770,16318,43416,0.641985068,0.000131752,0.153359684
Jun,2014,Jun2014,WSHU,22722,11934,45126,0.272203151,0.005545287,0.411363436
Jun,2014,Jun2014,WFDD,22527,14377,47642,0.445820571,0.003950815,0.270963732
Jun,2014,Jun2014,WYSO,22481,14987,46835,0.462123571,0.000266892,0.241715226
Jun,2014,Jun2014,Utah Public Radio,22474,19066,37958,0.725238053,0.03484026,0.057043695
Jun,2014,Jun2014,WBFO,22463,18735,40794,0.776833014,0.000267106,0.025686685
Jun,2014,Jun2014,KMUW,22441,12917,47187,0.448286618,0.31816764,0.134575108
Jun,2014,Jun2014,KUVO,21958,11289,50817,0.158757628,0.004781856,0.431596685
Jun,2014,Jun2014,KDLG,21622,11831,51122,0.678799371,4.62E-05,0.044722967
Jun,2014,Jun2014,northern public radio,20492,11487,43581,0.386004294,0.000390396,0.329543236
Jun,2014,Jun2014,KCBX,19452,12487,37873,0.496915484,0.023647954,0.209541435
Jun,2014,Jun2014,KRWG,19414,13619,36784,0.610487277,0.000206037,0.063356341
Jun,2014,Jun2014,WCLK,19132,9494,41398,0.123980765,0.000365879,0.553000209
Jun,2014,Jun2014,WUIS,18911,13479,36859,0.68494527,0.129025435,0.112474221
Jun,2014,Jun2014,WCBE,18722,13170,39773,0.48723427,0.242922765,0.170120714
Jun,2014,Jun2014,Ozarks Public Radio,18447,13404,32322,0.554615927,0.175313059,0
Jun,2014,Jun2014,WHQR,18216,13496,35107,0.608695652,0.003568292,0.141414141
Jun,2014,Jun2014,WGLT,17871,9962,35466,0.184656706,0.000727436,0
Jun,2014,Jun2014,WSKG Public Media,17731,10871,36801,0.17923411,0.000225594,0
Jun,2014,Jun2014,WEMU 89.1,17052,11993,33634,0.459476894,0.050258034,0.185315506
Jun,2014,Jun2014,KRCC,16956,9069,34626,0.329499882,0.000117952,0.220217032
Jun,2014,Jun2014,WUKY,16896,11413,31323,0.563920455,0.005326705,0.176550663
Jun,2014,Jun2014,KVPR,16585,11815,31186,0.591015978,0.060355743,0.159421164
Jun,2014,Jun2014,KIOS,16088,9476,28812,0.43050721,6.22E-05,0.372948782
Jun,2014,Jun2014,Alabama Public Radio,16065,12464,30093,0.606847183,0.000124494,0.14615624
Jun,2014,Jun2014,KOSU,15600,9627,28815,0.350897436,0.083910256,0.35
Jun,2014,Jun2014,WCBU peoria public radio,15382,12312,27903,0.673969575,0.068716682,0.037966454
Jun,2014,Jun2014,WCQS,14458,6477,29593,0.189514456,0.021925578,0.528772998
Jun,2014,Jun2014,WUWF,14388,9622,30063,0.536071726,0.001529052,0.206144009
Jun,2014,Jun2014,KANW,14187,8049,26602,0.157609079,0.030943822,0.413547614
Jun,2014,Jun2014,WGTE Public Media,12827,8239,32575,0,0.174787557,0
Jun,2014,Jun2014,WKNO,12697,8764,21652,0.544223045,0.003229109,0.257383634
Jun,2014,Jun2014,WUOT,12503,6039,29265,0.206430457,0.300407902,0.398224426
Jun,2014,Jun2014,WMRA,12314,7485,21821,0.365437713,8.12E-05,0.292918629
Jun,2014,Jun2014,KAJX,11572,8045,24227,0.616142413,0.011147598,0.124956792
Jun,2014,Jun2014,KVNF,11498,8126,25191,0.38119673,0.153678901,0.168898939
Jun,2014,Jun2014,KAZU,11368,5660,23384,0.225721323,0.454433498,0.165640394
Jun,2014,Jun2014,NIPR Northeast Indiana Public Radio,11277,8236,22209,0.485856167,0.071561586,0.175312583
Jun,2014,Jun2014,Hawaii Public Radio,11190,8702,21644,0.782126899,0,0.051027703
Jun,2014,Jun2014,WBAA,11187,7637,21356,0.47385358,0.008134442,0.150531867
Jun,2014,Jun2014,KPCW 91.9FM,11034,6531,29732,0.441725575,0.202374479,0.217418887
Jun,2014,Jun2014,WTEB,10800,8162,19433,0.623240741,0,0.145462963
Jun,2014,Jun2014,WRKF,10772,5999,23460,0.340790939,0.002506498,0.365577423
Jun,2014,Jun2014,WMUK,10734,7687,23151,0.614030184,0.000372648,0.133035215
Jun,2014,Jun2014,88.1 WVPE,10681,4215,15224,0.089691976,0,0
Jun,2014,Jun2014,KRVS,10467,6177,23692,0.400019108,9.55E-05,0.374701443
Jun,2014,Jun2014,NPR Berlin,9827,7467,17725,0.635392287,0.000610563,0.15854279
Jun,2014,Jun2014,WEKU,9742,5791,18145,0.387394785,0.18651201,0.243687128
Jun,2014,Jun2014,Delmarva Public Radio,9318,7364,17836,0.57598197,0,0.124490234
Jun,2014,Jun2014,White Pine Community Broadcasting,9292,6682,19596,0.644963409,0.08523461,0.108157555
Jun,2014,Jun2014,WKU Public Radio,8987,6237,16986,0.571825971,0.000111272,0.160676533
Jun,2014,Jun2014,KWBU,8949,7658,16285,0.718739524,0.001229188,0.016426416
Jun,2014,Jun2014,WUTC,8777,5706,16448,0.474193916,0.000227868,0.290759941
Jun,2014,Jun2014,KUAF 91.3 FM Fayetteville,8244,5371,14301,0,0.004002911,0
Jun,2014,Jun2014,WUCF-FM,8194,6454,12089,0,0.583841835,0
Jun,2014,Jun2014,Tri States Public Radio,8140,5536,19589,0.662899263,0.062899263,0.067076167
Jun,2014,Jun2014,WAER Syracuse Public Media,7989,5755,16937,0.492427087,0.135936913,0.154963074
Jun,2014,Jun2014,KTEP,7826,6104,13925,0.539355993,0.000766675,0.114873499
Jun,2014,Jun2014,KUSP,7608,4211,11377,0.010778128,0,0
Jun,2014,Jun2014,WNMU,7417,4985,17243,0.523796683,0,0.06215451
Jun,2014,Jun2014,Digital Services,7279,5198,15836,0.533864542,0.018683885,0.013463388
Jun,2014,Jun2014,High Plains Public Radio,7137,4579,14622,0.493344543,0.017654477,0.230629116
Jun,2014,Jun2014,WDIY,6868,4841,15796,0.455299942,0.000436808,0.173558532
Jun,2014,Jun2014,Red River Radio KDAQ,6612,3812,15112,0.29491833,0.00015124,0.302631579
Jun,2014,Jun2014,WFIT,6455,4119,13921,0.343299768,0.002478699,0.325948877
Jun,2014,Jun2014,KRCU,6333,5179,11093,0.669824728,0.002684352,0.071372177
Jun,2014,Jun2014,KSUT Four Corners,6314,3064,11807,0.128286348,0.20319924,0.494615141
Jun,2014,Jun2014,KBBI,6247,4213,11054,0,0,0
Jun,2014,Jun2014,WVAS,5974,4997,10427,0.690994309,0.000167392,0.133076666
Jun,2014,Jun2014,Mississippi Public Broadcasting,5961,4608,11194,0.00285187,0.006039255,0
Jun,2014,Jun2014,WSIU Public Braodcasting,5737,4559,10861,0.742374063,0,0.019522398
Jun,2014,Jun2014,WMHT,5710,4693,10656,0.476182137,0,0
Jun,2014,Jun2014,KSFR,5669,3717,13553,0.312753572,0.000176398,0.228611748
Jun,2014,Jun2014,WQCS FM,5427,2827,11476,0.299244518,0.000921319,0.434862723
Jun,2014,Jun2014,PECONIC PUBLIC BROADCASTING,5008,3166,12447,0.338458466,0.000998403,0.328674121
Jun,2014,Jun2014,KASU,4971,3798,9512,0.646348823,0.001207001,0.165560249
Jun,2014,Jun2014,WMNF Tampa,4354,2368,5729,0.336931557,0.206017455,0
Jun,2014,Jun2014,KUAC,4348,3260,9280,0.650413983,0,0.019779209
Jun,2014,Jun2014,WMOT,4254,3458,9056,0.610719323,0,0.100141044
Jun,2014,Jun2014,WYSU,4102,2225,8318,0,0.51730863,0
Jun,2014,Jun2014,KUNR Reno Public Radio,4059,2334,7095,0,0.447400838,0
Jun,2014,Jun2014,KRCB,3990,3166,8101,0.611779449,0.000250627,0.041353383
Jun,2014,Jun2014,WMKY,3614,2816,7735,0.64194798,0.036524626,0.092695075
Jun,2014,Jun2014,KTTZ,3543,2315,10732,0.38470223,0.000282247,0.064352244
Jun,2014,Jun2014,KNBA/KBC,3514,2065,7869,0.193227092,0.000569152,0.343198634
Jun,2014,Jun2014,KAWC,3433,2516,6348,0.541508884,0,0.150597145
Jun,2014,Jun2014,KENW,3432,2600,9397,0.312645688,0.000874126,0.003205128
Jun,2014,Jun2014,PRNDI - NON STATION,3406,2077,10409,0.660892543,0.019083969,0
Jun,2014,Jun2014,KACU,2962,2175,4962,0.640108035,0.005401756,0.208642809
Jun,2014,Jun2014,WESM,2685,1993,6126,0.467411546,0.014897579,0.19292365
Jun,2014,Jun2014,KSJD,2497,1630,5317,0.321585903,0.030837004,0.186623949
Jun,2014,Jun2014,KCND,2384,1888,3847,0.839765101,0,0.005872483
Jun,2014,Jun2014,WYEP,2156,1909,2971,0,0,0
Jun,2014,Jun2014,WTMD,2085,1643,4537,0,0,0
Jun,2014,Jun2014,KWIT,1781,1268,3493,0.292532285,0,0.282425604
Jun,2014,Jun2014,KCCU,1567,1078,3144,0.367581366,0.00319081,0.252712189
Jun,2014,Jun2014,WAPS,1289,1212,1504,0,0,0
Jun,2014,Jun2014,WCSU,1150,684,4705,0.402608696,0.000869565,0.270434783
Jun,2014,Jun2014,WNIN,814,641,1589,0.80958231,0,0.025798526
Jun,2014,Jun2014,KAMU,699,466,1826,0.062947067,0.050071531,0.150214592
Jun,2014,Jun2014,WDET,695,577,1598,0,0,0
Jun,2014,Jun2014,North Country Public Radio,619,580,762,0,0,0
Jun,2014,Jun2014,WJSU,611,450,1705,0.21603928,0.001636661,0.171849427
Jun,2014,Jun2014,WGVU,579,460,1163,0,0,0
Jun,2014,Jun2014,WPRL,526,481,939,0.625475285,0,0.032319392
Jun,2014,Jun2014,WNTI,160,134,234,0,0,0
Jun,2014,Jun2014,WICN,139,108,320,0,0,0
Jun,2014,Jun2014,WOUB,101,54,415,0,0,0
Jun,2014,Jun2014,WIAA,39,2,833,0,0,0.487179487
Jun,2014,Jun2014,89.9 WWNO,38,32,47,0.421052632,0.105263158,0.105263158
Jun,2014,Jun2014,KDFC,29,26,43,0,0,0
May,2014,May2014,WBUR,2578645,1832638,3975689,0.765692059,0.079632132,3.88E-07
May,2014,May2014,minnesota public radio,2167099,1142115,3739994,0.534285236,0.185738169,0
May,2014,May2014,Southern California Public Radio,1813138,1409253,2835279,0.781208049,0.071869323,0
May,2014,May2014,KQED,1748895,1156856,3138825,0.572246476,0.142890225,4.00E-06
May,2014,May2014,KPBS,1080311,790582,1644438,0.822001257,0.006680484,0
May,2014,May2014,WHYY,645804,443395,946220,0.544349369,0.067841017,0.000436665
May,2014,May2014,Oregon Public Broadcasting,530079,356230,1044191,0.394809076,0.015831602,0
May,2014,May2014,WAMU 88.5,455209,212129,827992,0.145796766,0.100751523,0
May,2014,May2014,Public Media for North Texas,428270,289256,783229,0.460338104,0.142356457,0.004254326
May,2014,May2014,KEXP,409475,217455,877329,0.241145369,0.000170951,4.15E-05
May,2014,May2014,Michigan Radio,399150,302979,642353,0.656277089,0.001084805,0.118950269
May,2014,May2014,Georgia Public Broadcasting,313749,228240,687799,0.369798788,0.020583333,0.0005004
May,2014,May2014,KUT,244248,171886,414579,0.71134257,0.007930464,0.134985752
May,2014,May2014,Vermont Public Radio,238743,132353,484149,0.536082733,0.199302178,0.066347495
May,2014,May2014,WFUV,238528,89173,504087,0.007537899,0.506502381,0
May,2014,May2014,WXPN,238493,175619,667044,0.20885309,0.156126176,6.71E-05
May,2014,May2014,Colorado Public Radio,231499,108499,296844,0.215478253,0.076717394,1.73E-05
May,2014,May2014,North Carolina Public Radio - WUNC,229833,177592,375231,0.675925563,0.002040612,0.131874013
May,2014,May2014,KUOW,203231,123415,406626,0.465681909,0.196328316,0.196067529
May,2014,May2014,KPLU,179707,127870,316136,0.606058751,0.196620054,0.093630187
May,2014,May2014,Capital Public Radio,169169,97099,350161,0.330828934,0.347274028,0
May,2014,May2014,Louisville Public Media,164545,104629,294909,0.466966483,0.004491173,0.112413018
May,2014,May2014,ideastream,164228,97037,255255,0.11250822,0.221442141,0
May,2014,May2014,Houston Public Media,139897,82070,253860,0.161983459,0.29834807,0.210497723
May,2014,May2014,St. Louis Public Radio,135993,89910,251107,0.720022354,0.004764951,0.081305655
May,2014,May2014,WGBH,134578,105793,235574,0.71050989,0.000326948,0.065932025
May,2014,May2014,NHPR,130346,87615,265286,0.662314148,0.16012766,0.155915793
May,2014,May2014,KCUR,123806,83128,218296,0.558963217,0.069027349,0.119162238
May,2014,May2014,WAMC Northeast Public Radio,120514,76812,244334,0.525540601,0.239814461,0.236005775
May,2014,May2014,WABE,118235,80130,234986,0.578771091,0.000143781,0.17079545
May,2014,May2014,KUSC,118133,49090,200408,0,0.202398991,0
May,2014,May2014,WLRN,108606,79536,209150,0.651105832,0.005211498,0.173498702
May,2014,May2014,WBGO,107582,45231,292039,0.024399993,0.087830678,0
May,2014,May2014,WKSU,106781,64970,184275,0.291727929,0.148284807,0
May,2014,May2014,WNPR,103449,76581,205515,0.758934354,0.000521996,0.123655134
May,2014,May2014,Maine Public Broadcasting Network (MPBN),93257,50821,177739,0.058601499,3.22E-05,0.00038603
May,2014,May2014,Boise State Public Radio,85322,64816,156088,0.73510935,0.072771384,0.084925342
May,2014,May2014,KUAZ-AM/FM,79416,51311,171127,0.186561902,1.26E-05,0.075702629
May,2014,May2014,NET Radio,78079,62431,130328,0.259288669,0.00453387,0.00015369
May,2014,May2014,KSTX,76359,48866,134823,0.52443065,0.006194424,0.207676895
May,2014,May2014,Nashville Public Radio,72745,44919,124451,0.56582583,0.293724655,0
May,2014,May2014,witf,71317,51402,139216,0.614958565,0.150973821,2.80E-05
May,2014,May2014,KUNC,71124,47226,131007,0.500717058,0.253936786,0.211166414
May,2014,May2014,KUER,69885,37709,138942,0.508692853,0.00938685,0.267983115
May,2014,May2014,WFAE,66548,42470,132579,0.474048807,0.000210374,0.246438661
May,2014,May2014,WYPR -Your Public Radio,65714,41537,127373,0.434625803,0.147639772,0.179444258
May,2014,May2014,WXXI Public Broadcasting,65615,46043,112197,0.598003505,0.070913663,0.088866875
May,2014,May2014,Capital Community Broadcasting,65613,38305,124793,0.782040144,0.000457226,0
May,2014,May2014,Iowa Public Radio,65047,33835,125522,0.343705321,0.009593063,0.280643227
May,2014,May2014,WUWM 89.7 FM - Milwaukee Public Radio,62949,39850,132862,0.547093679,0.125021843,0.181178414
May,2014,May2014,KALW,62250,42537,136874,0.516578313,0.106040161,0.181558233
May,2014,May2014,West Virginia Public Broadcasting,62199,43995,117777,0.56709915,0.122719015,0.0378945
May,2014,May2014,WRTI,62003,29407,149610,0.198200087,0.520507072,0.424785897
May,2014,May2014,South Dakota Public Broadcasting,60160,34350,638126,0.143168218,0.09090758,0.024650931
May,2014,May2014,WESA,58162,38611,109278,0.567896565,0.135827516,0.169784395
May,2014,May2014,WRVO Public Media,54323,32727,99377,0.495020525,0.211862379,0.220477514
May,2014,May2014,Rhode Island Public Radio,53633,31142,103882,0.618667611,0.139951149,0.093393993
May,2014,May2014,89.9 WWNO,53395,35393,105334,0.57181384,0.245041671,0.223916097
May,2014,May2014,WFYI,49872,27503,108108,0.099474655,0.374177895,0.000140359
May,2014,May2014,WUSF Public Media,49476,34978,100517,0.820175439,0.000121271,0.012026033
May,2014,May2014,KWSU,49018,31116,107227,0.465951283,0.002774491,0.245052838
May,2014,May2014,Nevada Public Radio,48679,29946,101913,0.197004869,0.320466731,0.005156228
May,2014,May2014,Illinois Public Media,48671,20323,90088,0.185408149,0.02025847,0
May,2014,May2014,Jefferson Public Radio,46779,22287,103490,0.374270506,0.255670279,0.220205648
May,2014,May2014,WJCT,46506,38469,80852,0.754160753,0.000408549,0.058186041
May,2014,May2014,Cincinnati Public Radio,44129,29423,83008,0.504679462,0.175644134,0.133970858
May,2014,May2014,WHRV FM,42678,22053,56912,0.00018745,0,0
May,2014,May2014,Wyoming Public Media,40999,25977,82957,0.551574429,4.88E-05,0.214541818
May,2014,May2014,WNCW,39691,17243,89795,0.090700663,0.572547933,0.291426268
May,2014,May2014,KNAU,39466,27319,74307,0.594714438,0.000101353,0.167308569
May,2014,May2014,WQED Multimedia,36780,22438,96067,0.04793366,0.09502447,0
May,2014,May2014,WKAR,34976,21343,67677,0.405335087,0.001400961,0.094007319
May,2014,May2014,New England Public Radio,33308,20293,57725,0.453044314,0.37255314,0
May,2014,May2014,WMFE,32947,20508,65051,3.04E-05,0.000728443,0
May,2014,May2014,WFSU,32555,26652,53905,0.751681769,3.07E-05,0.066379972
May,2014,May2014,WDAV Classical Public Radio,32496,16491,58957,0.117214426,0.001600197,0
May,2014,May2014,WUFT-FM,32412,23287,48911,0.4988893,0.001388375,0
May,2014,May2014,WVTF & RADIO IQ,31827,19871,59534,0.423288403,0.095233607,0.140352531
May,2014,May2014,MTPR,31297,15463,65106,0.341726044,0.364987059,0.350065501
May,2014,May2014,KLCC,30809,17775,60591,0.442565484,0.001233406,0.291018858
May,2014,May2014,WFDD,30425,18391,67357,0.373870173,0.003845522,0.213081348
May,2014,May2014,South Carolina ETV Radio,29093,22052,32037,0,0.05788334,0.003196645
May,2014,May2014,KGOU,28075,20950,56202,0.567551202,0.135494212,0.142653606
May,2014,May2014,WUIS,27407,19668,49443,0.761447805,0.090086474,0.106250228
May,2014,May2014,Ozarks Public Radio,27202,21513,43424,0.440298507,0.125579002,0
May,2014,May2014,WGCU,27111,16701,52566,0.40636642,0.157316219,0.148500609
May,2014,May2014,KWGS,26919,18327,53455,0.505442253,0.001411642,0.253092611
May,2014,May2014,Interlochen Public Radio,26889,18365,48322,0.564245602,0.09963182,0.189036409
May,2014,May2014,WNKU,26532,13487,55896,0.239258254,0.000301523,0.438527062
May,2014,May2014,KUNM,25908,15888,55909,0.343098657,0.097807627,0.225644589
May,2014,May2014,KBIA,25824,19726,48993,0.670035626,0.003252788,0.117139095
May,2014,May2014,WKMS,25610,19484,54070,0.775556423,0.002381882,0.065365092
May,2014,May2014,WPSU,25129,17729,54534,0.104262008,0.003064189,0.080822954
May,2014,May2014,KMUW,25116,14935,54966,0.4759914,0.281892021,0.145962733
May,2014,May2014,WYSO,25027,17185,51592,0.476285612,0,0.243616894
May,2014,May2014,northern public radio,24897,15060,48049,0.400048199,0.000401655,0.299072177
May,2014,May2014,WBHM 90.3 Birmingham,24467,23563,28466,0.276944456,0.020680917,0
May,2014,May2014,88.9 KETR,24362,20898,39597,0.636195715,0,0.026762992
May,2014,May2014,WSHU,23944,12824,47924,0.286167725,0.007434013,0.416304711
May,2014,May2014,WBFO,23766,19633,43300,0.767525036,0.000210385,0.04708407
May,2014,May2014,KUVO,23154,11733,53865,0.160620195,0.00565777,0.433877516
